Vernier Format 2
Untitled.cmbl 3/17/2022 11:25:28 .
Latest
Time	Potential 1	EKG	Potential 2
60.045	0.0387420654297	0.0557536688507	3.17405700684
60.05	0.004638671875	0.0499979769631	3.17405700684
60.055	0.015625	0.0408773014344	3.17771911621
60.06	0.155624389648	0.0376835099307	3.17527770996
60.065	0.43440246582	0.0642781763748	3.17649841309
60.07	0.9287109375	0.15559856621	3.17283630371
60.075	1.37190246582	0.340813202357	3.17161560059
60.08	1.60810852051	0.612619437392	3.17039489746
60.085	1.34878540039	0.907132237585	3.17161560059
60.09	0.841049194336	1.12201451862	3.17527770996
60.095	0.346740722656	1.17646995264	3.17771911621
60.1	0.0618591308594	1.05980542234	3.18016052246
60.105	-0.0428161621094	0.826593376726	3.18016052246
60.11	-0.0842437744141	0.554384853178	3.18016052246
60.115	-0.0975952148438	0.303960216789	3.18138122559
60.12	-0.103698730469	0.107034773137	3.18260192871
60.125	-0.124374389648	-0.029373874245	3.18260192871
60.13	-0.134140014648	-0.113488196654	3.18260192871
60.135	-0.108581542969	-0.157037907826	3.18260192871
60.14	-0.0988159179688	-0.17024322345	3.18382263184
60.145	-0.111022949219	-0.164571116218	3.18504333496
60.15	-0.0927124023438	-0.150492579826	3.18504333496
60.155	-0.0818023681641	-0.133247967483	3.18504333496
60.16	-0.0793609619141	-0.115664416349	3.18382263184
60.165	-0.0647125244141	-0.0997545032766	3.18504333496
60.17	-0.0586853027344	-0.085861327021	3.18504333496
60.175	-0.0538024902344	-0.0740665706861	3.18504333496
60.18	-0.0367126464844	-0.0639633586397	3.18504333496
60.185	-0.0258026123047	-0.054251063232	3.18504333496
60.19	-0.00749206542969	-0.0438835252797	3.18504333496
60.195	-0.00505065917969	-0.0328015008048	3.18504333496
60.2	-0.00749206542969	-0.0224556931597	3.18504333496
60.205	-0.00993347167969	-0.0146063019038	3.18504333496
60.21	0.007080078125	-0.00898611873041	3.18504333496
60.215	0.0289764404297	-0.00303214047552	3.18382263184
60.22	0.0448455810547	0.00552450637112	3.18504333496
60.225	0.0326385498047	0.015693373737	3.18504333496
60.23	0.0387420654297	0.0246660917061	3.18626403809
60.235	0.0801696777344	0.0333059485779	3.18504333496
60.24	0.0910797119141	0.0447949381561	3.18504333496
60.245	0.105728149414	0.0591586231978	3.18504333496
60.25	0.131286621094	0.0753195034785	3.18504333496
60.255	0.142196655273	0.0929193193194	3.18626403809
60.26	0.165390014648	0.111234785289	3.18504333496
60.265	0.203079223633	0.130904388542	3.18626403809
60.27	0.253051757813	0.154463012884	3.18504333496
60.275	0.251831054688	0.181880102214	3.18626403809
60.28	0.289520263672	0.210067000604	3.18504333496
60.285	0.343154907227	0.239326542623	3.18626403809
60.29	0.327285766602	0.269669566897	3.18504333496
60.295	0.322402954102	0.295731213153	3.18748474121
60.3	0.333389282227	0.314202383658	3.18626403809
60.305	0.335830688477	0.326433043534	3.18504333496
60.31	0.317520141602	0.333225027922	3.18748474121
60.315	0.319961547852	0.334624755123	3.18504333496
60.32	0.257934570313	0.329633354664	3.18870544434
60.325	0.182403564453	0.313325181155	3.18748474121
60.33	0.0886383056641	0.280304842463	3.18748474121
60.335	0.0436248779297	0.230946354665	3.18992614746
60.34	-0.0135955810547	0.171542204835	3.18870544434
60.345	-0.0525817871094	0.10900473716	3.19114685059
60.35	-0.0695953369141	0.0494445732677	3.19114685059
60.355	-0.0854644775391	-0.00176115283856	3.19236755371
60.36	-0.115905761719	-0.0430625356345	3.19358825684
60.365	-0.123153686523	-0.0757466668015	3.19358825684
60.37	-0.121932983398	-0.100178334411	3.19358825684
60.375	-0.121932983398	-0.116264765399	3.19236755371
60.38	-0.123153686523	-0.125278522691	3.19480895996
60.385	-0.117126464844	-0.128985148912	3.19480895996
60.39	-0.102478027344	-0.128222150958	3.19725036621
60.395	-0.103698730469	-0.123828480019	3.19725036621
60.4	-0.102478027344	-0.117840505926	3.19847106934
60.405	-0.0914916992188	-0.111610245824	3.19969177246
60.41	-0.0818023681641	-0.104893541235	3.20091247559
60.415	-0.0732574462891	-0.0973820276779	3.20213317871
60.42	-0.0756988525391	-0.0897429508481	3.20213317871
60.425	-0.0476989746094	-0.0819901298299	3.20091247559
60.43	-0.0452575683594	-0.0730286047927	3.20213317871
60.435	-0.0233612060547	-0.0625992131061	3.20335388184
60.44	-0.0123748779297	-0.0507327302821	3.20335388184
60.445	-0.0135955810547	-0.0383817137525	3.20335388184
60.45	-0.0258026123047	-0.0282404359228	3.20457458496
60.455	-0.00871276855469	-0.0214514689588	3.20457458496
60.46	0.004638671875	-0.0159343943861	3.20571899414
60.465	-0.000244140625	-0.0102659180602	3.20571899414
60.47	0.014404296875	-0.00472778966403	3.20816040039
60.475	-0.000244140625	0.00017480253247	3.20693969727
60.48	0.015625	0.00391648183194	3.20816040039
60.485	0.0399627685547	0.00830789873857	3.20938110352
60.49	0.0399627685547	0.0151860909482	3.20816040039
60.495	0.02294921875	0.0223559754859	3.20938110352
60.5	0.0618591308594	0.0285715320418	3.20938110352
60.505	0.0436248779297	0.035134723188	3.21060180664
60.51	0.0436248779297	0.0407704244096	3.21060180664
60.515	0.0314178466797	0.0435057232254	3.21060180664
60.52	0.0460662841797	0.0438593257108	3.21304321289
60.525	0.0509490966797	0.0439899697457	3.21182250977
60.53	0.0497283935547	0.0450568041717	3.21304321289
60.535	0.0533905029297	0.046668774685	3.21670532227
60.54	0.0691833496094	0.0492615160304	3.21670532227
60.545	0.0826110839844	0.0541036713953	3.21670532227
60.55	0.0716247558594	0.0606192312218	3.22036743164
60.555	0.0679626464844	0.0661923614247	3.22402954102
60.56	0.0655212402344	0.0693162740532	3.22280883789
60.565	0.0581970214844	0.0699271125757	3.22402954102
60.57	0.0704040527344	0.0689640212327	3.22402954102
60.575	0.153182983398	0.0720116950147	3.22402954102
60.58	0.0898590087891	0.0817488992099	3.22647094727
60.585	0.0667419433594	0.0898891284468	3.22769165039
60.59	0.0826110839844	0.0914198112955	3.22769165039
60.595	0.0752868652344	0.0894772185272	3.22647094727
60.6	0.0886383056641	0.0868571267702	3.22769165039
60.605	0.0630798339844	0.0841022251855	3.22769165039
60.61	0.0606384277344	0.0799345595995	3.22891235352
60.615	0.0861968994141	0.0756158741455	3.22891235352
60.62	0.103286743164	0.0750537057774	3.22769165039
60.625	0.0728454589844	0.0777942914805	3.22891235352
60.63	0.0485076904297	0.0785105169961	3.22891235352
60.635	0.0655212402344	0.0752340384745	3.23013305664
60.64	0.0752868652344	0.0714959908652	3.22891235352
60.645	0.0594177246094	0.0691745148377	3.23013305664
60.65	0.0630798339844	0.0671334030151	3.23257446289
60.655	0.102066040039	0.0670111297032	3.23379516602
